txn_id,customer_id,txn_date,amount,category
4083,391,2024-03-27,19437,Online
4084,799,2024-01-19,13011,Online
4085,688,2024-03-06,18429,POS
4086,126,2024-02-29,6562,Online
4087,494,2024-03-06,13511,ATM
4088,47,2024-01-15,23240,POS
4089,718,2024-03-25,24150,Online
4090,476,2024-02-04,3382,POS
4091,619,2024-03-09,14498,POS
4092,464,2024-01-27,17047,POS
4093,787,2024-03-28,20444,Online
4094,123,2024-01-07,5960,POS
4095,474,2024-01-06,7460,Online
4096,134,2024-02-02,650,POS
4097,619,2024-02-27,13907,POS
4098,562,2024-02-18,2115,POS
4099,607,2024-01-17,9315,Online
4100,780,2024-02-11,20206,POS
4101,23,2024-03-12,7276,POS
4102,566,2024-02-09,15014,POS
4103,766,2024-02-15,515,POS
4104,235,2024-03-11,21350,POS
4105,59,2024-03-10,4993,POS
4106,164,2024-03-08,17960,POS
4107,771,2024-01-01,19399,Online
4108,216,2024-03-19,1462,POS
4109,183,2024-03-29,9519,Online
4110,569,2024-02-21,13394,POS
4111,657,2024-02-04,19509,POS
4112,90,2024-03-09,3668,Online
4113,311,2024-01-05,14074,Online
4114,557,2024-01-17,12851,ATM
4115,257,2024-02-22,20605,POS
4116,533,2024-02-21,14682,Online
4117,533,2024-01-14,4609,Online
4118,52,2024-01-29,747,Online
4119,338,2024-01-08,5091,ATM
4120,171,2024-01-01,20107,POS
4121,67,2024-01-29,23626,POS
4122,625,2024-02-05,9921,Online
4123,300,2024-02-20,22189,POS
4124,672,2024-02-06,14636,Online
4125,778,2024-03-09,16690,POS
4126,232,2024-02-22,19568,Online
4127,68,2024-02-21,5668,POS
4128,506,2024-03-28,22436,POS
4129,28,2024-03-23,15123,ATM
4130,628,2024-01-12,1450,POS
4131,51,2024-02-21,23323,POS
4132,693,2024-01-01,13464,POS
4133,260,2024-01-07,22716,Online
4134,591,2024-01-17,1811,Online
4135,785,2024-02-12,8128,Online
4136,620,2024-03-11,1990,Online
4137,586,2024-01-17,23801,POS
4138,687,2024-02-28,1067,POS
4139,184,2024-01-03,19353,POS
4140,23,2024-01-29,12645,Online
4141,786,2024-01-22,527,Online
4142,129,2024-02-07,4016,POS
4143,291,2024-02-23,3348,POS
4144,501,2024-02-19,15270,POS
4145,186,2024-03-09,23360,POS
4146,479,2024-01-30,11773,POS
4147,571,2024-01-23,10766,POS
4148,492,2024-03-25,19139,POS
4149,513,2024-03-30,13357,Online
4150,643,2024-02-16,9522,POS
4151,67,2024-01-21,20920,Online
4152,467,2024-01-20,2682,POS
4153,285,2024-01-23,3299,Online
4154,601,2024-03-08,11712,POS
4155,417,2024-01-21,13875,Online
4156,100,2024-01-21,9948,POS
4157,189,2024-01-01,11935,POS
4158,388,2024-01-15,22370,ATM
4159,241,2024-01-17,14050,Online
4160,782,2024-02-20,6932,POS
4161,731,2024-03-03,8185,POS
4162,417,2024-01-14,12900,POS
4163,176,2024-02-28,6254,Online
4164,387,2024-03-23,17152,Online
4165,471,2024-02-19,1854,POS
4166,233,2024-02-03,11628,POS
4167,663,2024-01-06,23716,POS
4168,452,2024-02-18,11511,POS
4169,277,2024-01-06,3933,Online
4170,229,2024-03-09,19813,Online
4171,171,2024-01-07,7011,Online
4172,735,2024-03-17,8542,POS
4173,213,2024-02-20,10664,Online
4174,282,2024-01-01,15946,POS
4175,41,2024-01-13,12743,Online
4176,122,2024-02-12,10500,ATM
4177,227,2024-01-27,1995,Online
4178,294,2024-03-11,16392,POS
4179,600,2024-01-03,23123,POS
4180,267,2024-02-27,13908,Online
4181,541,2024-03-29,16583,POS
4182,759,2024-01-17,8740,Online
4183,451,2024-02-14,16528,POS
4184,449,2024-03-18,6414,POS
4185,756,2024-02-27,6345,POS
4186,61,2024-02-25,2809,POS
4187,502,2024-02-23,24921,Online
4188,147,2024-03-27,18810,Online
4189,686,2024-03-28,13822,Online
4190,790,2024-01-29,22514,POS
4191,334,2024-02-23,23426,POS
4192,142,2024-01-27,10498,Online
4193,44,2024-02-14,3280,POS
4194,144,2024-03-27,1187,Online
4195,333,2024-01-31,17944,POS
4196,497,2024-02-05,23634,Online
4197,396,2024-03-21,7746,Online
4198,55,2024-03-01,15433,POS
4199,307,2024-02-06,1926,Online
4200,423,2024-03-07,16349,Online
4201,417,2024-02-05,14468,Online
4202,673,2024-01-05,14177,POS
4203,797,2024-02-15,1107,POS
4204,325,2024-03-19,19408,Online
4205,710,2024-02-21,13964,Online
4206,671,2024-02-18,24609,Online
4207,80,2024-01-06,8590,Online
4208,31,2024-01-10,2655,POS
4209,112,2024-01-23,5408,ATM
4210,558,2024-01-17,7974,POS
4211,717,2024-03-24,14756,ATM
4212,564,2024-02-13,15628,POS
4213,650,2024-02-10,3565,POS
4214,472,2024-01-15,21863,POS
4215,74,2024-02-13,6151,ATM
4216,553,2024-02-27,15375,Online
4217,479,2024-03-26,11227,Online
4218,589,2024-02-19,9705,POS
4219,387,2024-02-21,10294,POS
4220,699,2024-03-10,23281,Online
4221,564,2024-03-08,12367,POS
4222,433,2024-03-03,8969,Online
4223,412,2024-02-27,23260,Online
4224,467,2024-01-23,1220,POS
4225,599,2024-02-13,12045,Online
4226,621,2024-03-23,4044,Online
4227,737,2024-02-13,3773,ATM
4228,248,2024-02-21,10685,Online
4229,581,2024-03-07,5642,Online
4230,120,2024-01-28,8114,POS
4231,67,2024-03-07,22642,POS
4232,573,2024-03-18,8151,POS
4233,327,2024-01-18,9002,POS
4234,703,2024-01-27,8720,POS
4235,470,2024-02-20,746,POS
4236,493,2024-02-29,15730,Online
4237,701,2024-03-14,19765,Online
4238,663,2024-02-18,9198,POS
4239,286,2024-01-15,11665,POS
4240,608,2024-03-23,20571,POS
4241,312,2024-03-13,15816,POS
4242,309,2024-03-08,19917,POS
4243,775,2024-01-15,19324,Online
4244,97,2024-02-20,12917,Online
4245,113,2024-02-17,15625,Online
4246,637,2024-03-12,5101,POS
4247,456,2024-01-01,12042,POS
4248,463,2024-01-07,5908,POS
4249,132,2024-02-22,2282,Online
4250,121,2024-01-31,21236,Online
4251,197,2024-01-18,21170,POS
4252,482,2024-01-12,9995,Online
4253,634,2024-02-17,12741,POS
4254,794,2024-01-30,460,Online
4255,772,2024-01-07,20380,Online
4256,39,2024-01-03,13767,POS
4257,566,2024-03-03,6182,Online
4258,512,2024-01-06,700,POS
4259,474,2024-01-15,1215,POS
4260,161,2024-03-11,10725,POS
4261,289,2024-02-12,24689,POS
4262,200,2024-03-31,24248,POS
4263,788,2024-03-21,4163,Online
4264,528,2024-01-18,21902,POS
4265,685,2024-01-22,12066,POS
4266,503,2024-03-01,12447,Online
4267,248,2024-03-01,2906,ATM
4268,383,2024-02-22,15472,Online
4269,218,2024-01-26,22719,ATM
4270,87,2024-03-31,22365,Online
4271,82,2024-02-09,2299,POS
4272,62,2024-03-28,6586,Online
4273,799,2024-01-08,5538,POS
4274,500,2024-01-21,19149,POS
4275,42,2024-02-12,8500,POS
4276,12,2024-01-21,21600,POS
4277,746,2024-01-03,24841,Online
4278,643,2024-01-31,19665,Online
4279,115,2024-01-27,4497,POS
4280,218,2024-01-27,22497,ATM
4281,649,2024-03-13,19532,Online
4282,106,2024-02-26,8605,POS
4283,691,2024-02-02,22795,ATM
4284,528,2024-03-30,15294,POS
4285,472,2024-02-13,15401,Online
4286,754,2024-02-12,12814,POS
4287,387,2024-01-31,13561,Online
4288,226,2024-03-05,1240,ATM
4289,481,2024-03-24,13010,Online
4290,754,2024-03-16,8188,POS
4291,408,2024-01-17,24057,POS
4292,457,2024-01-15,7759,POS
4293,653,2024-02-03,17571,Online
4294,711,2024-03-20,19779,POS
4295,624,2024-01-04,21683,POS
4296,639,2024-03-12,703,Online
4297,21,2024-03-29,5544,POS
4298,659,2024-03-19,9147,Online
4299,601,2024-01-28,9733,POS
4300,203,2024-03-13,15008,POS
4301,417,2024-01-02,8348,POS
4302,416,2024-01-17,14355,ATM
4303,448,2024-02-27,22594,POS
4304,512,2024-03-14,15393,POS
4305,85,2024-01-09,1581,Online
4306,167,2024-01-31,22186,Online
4307,384,2024-03-06,7212,POS
4308,468,2024-03-28,15413,Online
4309,72,2024-03-02,15412,POS
4310,521,2024-01-19,14008,POS
4311,793,2024-03-21,10911,Online
4312,473,2024-03-14,20310,POS
4313,258,2024-02-24,15373,ATM
4314,275,2024-01-28,18471,POS
4315,750,2024-02-19,9715,Online
4316,20,2024-03-05,20393,POS
4317,490,2024-01-03,12139,Online
4318,745,2024-03-19,2331,POS
4319,490,2024-02-21,2624,ATM
4320,733,2024-01-10,11776,POS
4321,326,2024-01-21,22023,Online
4322,529,2024-02-06,22058,Online
4323,89,2024-01-15,9400,POS
4324,486,2024-03-27,17901,POS
4325,708,2024-03-18,23231,Online
4326,350,2024-03-19,3416,POS
4327,84,2024-03-14,13026,Online
4328,387,2024-01-09,216,POS
4329,87,2024-02-13,4870,ATM
4330,307,2024-02-08,2823,Online
4331,154,2024-01-05,13550,POS
4332,440,2024-01-25,16713,POS
4333,740,2024-02-25,14650,POS
4334,264,2024-03-30,1673,POS
4335,735,2024-03-04,9460,POS
4336,421,2024-03-12,4511,Online
4337,493,2024-03-26,19479,Online
4338,633,2024-02-21,2936,POS
4339,411,2024-03-29,21682,Online
4340,173,2024-03-16,2146,POS
4341,4,2024-01-09,22143,POS
4342,640,2024-01-10,15940,POS
4343,472,2024-01-10,16884,Online
4344,110,2024-03-13,9376,ATM
4345,37,2024-03-02,12083,POS
4346,583,2024-03-30,4701,POS
4347,31,2024-03-31,11818,POS
4348,381,2024-02-29,24936,ATM
4349,268,2024-01-19,6114,POS
4350,11,2024-02-07,22255,Online
4351,344,2024-01-06,24801,Online
4352,544,2024-01-15,282,POS
4353,569,2024-02-16,8564,Online
4354,166,2024-02-14,17582,POS
4355,700,2024-01-05,6004,Online
4356,342,2024-03-18,23521,POS
4357,482,2024-02-22,19725,ATM
4358,19,2024-03-06,19466,ATM
4359,628,2024-03-02,12493,Online
4360,184,2024-01-23,23946,POS
4361,782,2024-02-13,13012,Online
4362,545,2024-02-21,3284,POS
4363,10,2024-02-15,2245,POS
4364,592,2024-01-19,16788,POS
4365,192,2024-03-28,13384,Online
4366,320,2024-03-24,14575,Online
4367,702,2024-02-16,21868,ATM
4368,580,2024-03-31,1752,Online
4369,475,2024-02-21,8016,Online
4370,637,2024-01-24,1024,Online
4371,427,2024-01-17,3948,ATM
4372,59,2024-03-29,5778,POS
4373,436,2024-02-15,22496,POS
4374,97,2024-03-04,23974,POS
4375,496,2024-01-28,5397,Online
4376,787,2024-02-19,9230,Online
4377,661,2024-03-04,21279,ATM
4378,278,2024-01-28,23352,ATM
4379,265,2024-03-26,20267,POS
4380,9,2024-02-25,18545,POS
4381,457,2024-02-28,1137,POS
4382,795,2024-01-05,7795,POS
4383,273,2024-02-23,624,POS
4384,8,2024-02-13,11702,Online
4385,208,2024-02-11,3251,POS
4386,637,2024-03-12,3105,Online
4387,123,2024-02-26,12438,POS
4388,33,2024-02-16,2894,POS
4389,513,2024-03-16,3795,Online
4390,204,2024-01-25,1467,Online
4391,518,2024-02-13,621,POS
4392,517,2024-01-15,19850,Online
4393,443,2024-02-20,7217,POS
4394,592,2024-02-22,10049,Online
4395,786,2024-02-03,18684,POS
4396,689,2024-03-17,23713,Online
4397,339,2024-01-08,16549,POS
4398,438,2024-03-17,24679,Online
4399,445,2024-03-10,12331,Online
4400,136,2024-01-21,9076,POS
4401,387,2024-01-07,2426,ATM
4402,25,2024-03-30,4588,POS
4403,506,2024-03-19,2622,Online
4404,325,2024-02-25,7426,POS
4405,695,2024-02-18,9469,Online
4406,680,2024-02-11,12377,Online
4407,338,2024-01-23,12232,POS
4408,690,2024-02-21,11708,POS
4409,95,2024-03-19,7516,Online
4410,545,2024-02-22,3043,Online
4411,623,2024-01-16,4311,ATM
4412,146,2024-02-06,12663,POS
4413,231,2024-01-18,22243,POS
4414,784,2024-01-20,13978,Online
4415,495,2024-02-15,18487,Online
4416,38,2024-01-02,4424,ATM
4417,425,2024-03-27,5179,POS
4418,647,2024-03-03,21947,POS
4419,747,2024-01-03,17009,Online
4420,437,2024-02-15,2601,POS
4421,368,2024-02-18,9141,Online
4422,345,2024-01-01,15885,POS
4423,160,2024-01-22,16163,POS
4424,550,2024-01-14,23832,Online
4425,662,2024-03-25,16627,POS
4426,541,2024-02-14,22882,POS
4427,144,2024-01-06,21626,ATM
4428,588,2024-03-05,18143,ATM
4429,657,2024-01-21,6235,ATM
4430,741,2024-01-04,7271,ATM
4431,576,2024-01-03,20778,POS
4432,345,2024-01-30,20535,POS
4433,269,2024-01-31,16731,POS
4434,696,2024-02-03,2370,Online
4435,773,2024-03-23,24887,Online
4436,268,2024-01-20,5318,Online
4437,169,2024-03-27,23739,ATM
4438,771,2024-02-23,7497,Online
4439,739,2024-01-25,4363,POS
4440,33,2024-01-15,8226,POS
4441,377,2024-02-07,9219,POS
4442,214,2024-01-23,10144,POS
4443,562,2024-02-21,24651,POS
4444,440,2024-03-06,3139,Online
4445,492,2024-02-26,5927,POS
4446,393,2024-02-26,12120,Online
4447,489,2024-03-19,24648,POS
4448,722,2024-02-21,3816,ATM
4449,29,2024-02-04,5605,Online
4450,39,2024-03-14,23869,ATM
4451,612,2024-01-14,10669,POS
4452,173,2024-03-31,8551,POS
4453,17,2024-01-14,11757,Online
4454,56,2024-02-02,6080,POS
4455,226,2024-02-21,14296,POS
4456,558,2024-01-01,1213,POS
4457,67,2024-02-03,8943,POS
4458,197,2024-01-19,7591,ATM
4459,654,2024-01-24,17759,POS
4460,23,2024-01-04,9555,ATM
4461,606,2024-02-05,5447,POS
4462,754,2024-03-17,7718,POS
4463,237,2024-02-27,6490,Online
4464,566,2024-02-01,1508,Online
4465,138,2024-01-09,9884,Online
4466,473,2024-03-20,12923,Online
4467,784,2024-03-07,5027,POS
4468,553,2024-01-20,21848,POS
4469,610,2024-03-14,18361,POS
4470,695,2024-03-02,259,POS
4471,640,2024-02-27,7186,ATM
4472,229,2024-01-22,10843,ATM
4473,317,2024-03-07,15416,POS
4474,598,2024-03-15,8060,Online
4475,768,2024-03-29,13625,Online
4476,721,2024-02-17,14006,POS
4477,727,2024-01-08,15150,POS
4478,612,2024-03-13,1792,POS
4479,561,2024-01-15,20964,Online
4480,201,2024-02-01,14664,POS
4481,258,2024-02-22,6297,ATM
4482,480,2024-03-07,6658,POS
4483,178,2024-01-04,9351,POS
4484,757,2024-01-30,22301,POS
4485,123,2024-01-13,4366,Online
4486,342,2024-01-21,6688,Online
4487,171,2024-02-10,24741,Online
4488,648,2024-01-19,22003,POS
4489,59,2024-02-17,10615,POS
4490,705,2024-03-26,12208,POS
4491,465,2024-03-03,24918,POS
4492,780,2024-01-20,11370,Online
4493,260,2024-03-04,17630,POS
4494,373,2024-02-06,14716,POS
4495,95,2024-01-31,9460,POS
4496,125,2024-03-14,7836,POS
4497,41,2024-01-18,4387,Online
4498,254,2024-01-20,3540,Online
4499,7,2024-03-22,6377,Online
4500,471,2024-01-11,21357,Online
4501,728,2024-03-26,16141,POS
4502,511,2024-02-13,3635,Online
4503,581,2024-03-22,7500,POS
4504,69,2024-03-04,23486,Online
4505,81,2024-02-03,12869,Online
4506,542,2024-03-27,22383,Online
4507,585,2024-03-05,1165,POS
4508,262,2024-02-24,7644,ATM
4509,89,2024-03-14,10826,Online
4510,208,2024-01-01,23262,Online
4511,213,2024-02-07,14810,POS
4512,266,2024-01-09,700,POS
4513,293,2024-03-11,4754,POS
4514,207,2024-01-17,16633,POS
4515,333,2024-02-21,17571,Online
4516,77,2024-01-18,13491,Online
4517,288,2024-03-03,6971,POS
4518,47,2024-02-02,17699,Online
4519,622,2024-01-04,4132,POS
4520,200,2024-03-27,4634,POS
4521,427,2024-03-15,3767,ATM
4522,210,2024-02-21,1858,Online
4523,420,2024-01-09,10268,Online
4524,154,2024-03-04,14361,POS
4525,522,2024-01-30,8144,POS
4526,415,2024-01-08,6000,POS
4527,353,2024-01-05,20960,POS
4528,157,2024-03-16,14608,POS
4529,261,2024-03-03,8217,Online
4530,77,2024-01-01,3015,POS
4531,769,2024-01-15,1170,POS
4532,488,2024-03-29,24404,Online
4533,131,2024-03-22,13485,ATM
4534,579,2024-02-07,22096,ATM
4535,455,2024-02-11,407,Online
4536,740,2024-02-15,16843,POS
4537,163,2024-02-22,5225,POS
4538,15,2024-01-26,4558,Online
4539,232,2024-03-01,17088,Online
4540,195,2024-03-07,12690,Online
4541,542,2024-02-23,1959,POS
4542,359,2024-01-22,24098,POS
4543,331,2024-01-26,14501,Online
4544,427,2024-03-23,14587,POS
4545,497,2024-02-29,24344,Online
4546,486,2024-02-08,13867,ATM
4547,449,2024-02-05,3994,Online
4548,413,2024-01-21,3790,POS
4549,330,2024-02-10,14898,POS
4550,732,2024-02-17,12532,POS
4551,147,2024-01-26,7170,Online
4552,259,2024-03-03,9793,Online
4553,292,2024-03-17,22869,POS
4554,143,2024-02-05,3529,POS
4555,747,2024-01-24,11236,POS
4556,627,2024-03-30,14572,ATM
4557,365,2024-01-21,20596,Online
4558,90,2024-01-18,2292,POS
4559,720,2024-01-15,19551,ATM
4560,164,2024-03-19,18259,Online
4561,481,2024-01-06,20980,Online
4562,84,2024-02-12,487,Online
4563,77,2024-01-31,17369,Online
4564,673,2024-01-28,2516,POS
4565,517,2024-01-08,16459,Online
4566,485,2024-01-29,3038,Online
4567,590,2024-01-21,23813,POS
4568,603,2024-03-21,12029,POS
4569,599,2024-03-28,8337,POS
4570,782,2024-02-27,24702,POS
4571,104,2024-02-29,1465,POS
4572,452,2024-02-19,3183,Online
4573,487,2024-01-31,22485,POS
4574,339,2024-02-16,24515,POS
4575,687,2024-02-03,14889,ATM
4576,566,2024-01-02,14307,Online
4577,478,2024-03-07,8343,POS
4578,723,2024-03-12,8230,POS
4579,607,2024-02-21,24846,Online
4580,223,2024-01-07,13322,Online
4581,9,2024-03-16,10852,POS
4582,53,2024-01-19,811,ATM
4583,77,2024-03-30,23812,Online
4584,718,2024-01-15,3723,Online
4585,503,2024-03-18,22096,POS
4586,316,2024-02-17,20286,POS
4587,624,2024-01-14,5624,POS
4588,165,2024-01-03,24966,POS
4589,279,2024-02-19,10139,POS
4590,27,2024-02-23,1828,POS
4591,70,2024-01-06,13376,Online
4592,218,2024-02-18,8107,POS
4593,365,2024-01-23,3572,POS
4594,701,2024-03-18,24792,ATM
4595,306,2024-03-18,13302,POS
4596,124,2024-01-20,9989,Online
4597,19,2024-03-17,3339,Online
4598,257,2024-03-31,11843,ATM
4599,296,2024-02-29,18843,Online
4600,22,2024-02-14,2450,POS
4601,450,2024-03-01,6321,ATM
4602,552,2024-02-25,8381,POS
4603,550,2024-01-02,15503,Online
4604,48,2024-02-14,16867,POS
4605,695,2024-02-09,5925,Online
4606,587,2024-01-24,15784,Online
4607,721,2024-01-29,24502,Online
4608,183,2024-03-07,21821,Online
4609,435,2024-03-08,13419,POS
4610,107,2024-03-06,8994,POS
4611,188,2024-03-24,14312,Online
4612,776,2024-02-23,11744,POS
4613,86,2024-02-22,4275,POS
4614,456,2024-03-19,12978,Online
4615,137,2024-02-18,6362,ATM
4616,336,2024-02-01,7836,POS
4617,607,2024-03-01,22321,Online
4618,757,2024-02-11,8202,POS
4619,469,2024-01-01,13653,POS
4620,602,2024-03-03,23656,POS
4621,571,2024-02-04,14833,Online
4622,403,2024-02-20,18077,Online
4623,540,2024-03-11,13192,POS
4624,72,2024-02-14,12326,Online
4625,782,2024-03-17,13290,POS
4626,24,2024-03-05,16956,POS
4627,624,2024-01-14,22171,Online
4628,485,2024-01-03,7271,POS
4629,56,2024-01-24,13949,POS
4630,223,2024-03-05,19475,Online
4631,632,2024-02-17,12183,Online
4632,179,2024-01-10,6786,Online
4633,800,2024-01-13,24207,POS
4634,434,2024-03-13,19903,POS
4635,450,2024-01-14,10841,Online
4636,793,2024-01-10,4167,POS
4637,492,2024-02-09,1022,Online
4638,189,2024-01-23,421,Online
4639,578,2024-02-24,7080,Online
4640,420,2024-03-03,12329,POS
4641,249,2024-03-11,15743,ATM
4642,588,2024-02-11,4088,Online
4643,649,2024-03-06,13699,Online
4644,164,2024-03-19,10552,Online
4645,745,2024-03-13,21884,POS
4646,255,2024-02-16,19854,POS
4647,476,2024-03-21,10317,Online
4648,417,2024-02-21,21277,POS
4649,170,2024-01-18,12972,POS
4650,317,2024-03-19,24150,POS
4651,174,2024-01-18,4193,POS
4652,470,2024-01-24,19182,Online
4653,345,2024-01-23,1866,ATM
4654,445,2024-01-12,16512,POS
4655,18,2024-01-23,11473,Online
4656,70,2024-01-21,14538,Online
4657,338,2024-03-04,4957,Online
4658,628,2024-03-30,11560,POS
4659,592,2024-03-12,18138,Online
4660,527,2024-02-03,6315,ATM
4661,688,2024-01-02,5637,POS
4662,456,2024-03-09,22825,Online
4663,269,2024-01-31,9472,ATM
4664,631,2024-03-08,12326,Online
4665,188,2024-03-10,16671,Online
4666,569,2024-03-27,7315,ATM
4667,711,2024-01-19,2903,POS
4668,529,2024-03-12,11351,Online
4669,434,2024-01-13,19002,POS
4670,288,2024-03-05,4347,POS
4671,567,2024-01-06,1947,Online
4672,499,2024-03-11,8432,POS
4673,441,2024-01-27,15351,POS
4674,781,2024-03-19,10530,POS
4675,303,2024-02-21,16622,POS
4676,87,2024-03-27,11476,POS
4677,438,2024-02-17,23627,Online
4678,541,2024-03-28,18735,POS
4679,22,2024-03-19,4137,Online
4680,797,2024-03-08,7086,Online
4681,560,2024-02-13,10482,POS
4682,517,2024-01-17,408,ATM
4683,762,2024-02-07,799,Online
4684,675,2024-01-10,3909,POS
4685,503,2024-02-23,24310,ATM
4686,714,2024-03-31,16797,Online
4687,467,2024-01-06,5923,POS
4688,101,2024-01-06,14204,Online
4689,583,2024-02-21,23136,Online
4690,675,2024-01-15,9968,Online
4691,685,2024-03-08,10516,Online
4692,141,2024-02-26,22822,POS
4693,138,2024-02-25,18992,ATM
4694,578,2024-01-07,8172,Online
4695,710,2024-02-20,21362,Online
4696,228,2024-02-27,17406,POS
4697,281,2024-03-04,22684,Online
4698,684,2024-01-26,19179,Online
4699,431,2024-02-27,24701,Online
4700,40,2024-01-31,15746,ATM
4701,519,2024-03-06,20537,ATM
4702,686,2024-01-13,20415,POS
4703,663,2024-01-18,10491,Online
4704,211,2024-03-15,21167,POS
4705,302,2024-01-13,11994,POS
4706,86,2024-01-24,11859,POS
4707,397,2024-02-26,22819,Online
4708,253,2024-01-29,8183,ATM
4709,533,2024-02-25,6700,POS
4710,769,2024-02-23,22435,POS
4711,381,2024-01-05,1834,ATM
4712,444,2024-02-04,14259,Online
4713,33,2024-01-19,5014,POS
4714,260,2024-02-24,17751,Online
4715,234,2024-03-17,4276,Online
4716,515,2024-03-09,8590,ATM
4717,308,2024-02-13,23542,POS
4718,739,2024-03-18,5642,POS
4719,796,2024-02-07,22944,POS
4720,70,2024-03-02,23283,POS
4721,454,2024-01-22,3705,Online
4722,439,2024-03-13,17386,ATM
4723,364,2024-02-09,24211,Online
4724,766,2024-01-26,702,ATM
4725,481,2024-01-05,12956,ATM
4726,144,2024-02-23,14462,POS
4727,24,2024-03-26,22409,POS
4728,425,2024-02-18,16341,Online
4729,746,2024-01-03,10805,POS
4730,175,2024-02-07,8139,Online
4731,325,2024-01-14,22616,POS
4732,671,2024-02-16,23990,Online
4733,348,2024-01-14,4919,Online
4734,798,2024-03-15,7948,POS
4735,18,2024-03-13,3070,Online
4736,44,2024-02-07,4958,POS
4737,155,2024-03-04,13238,POS
4738,377,2024-02-13,6168,Online
4739,743,2024-03-10,11859,POS
4740,402,2024-03-05,17682,Online
4741,225,2024-01-25,19753,POS
4742,217,2024-01-16,16966,Online
4743,568,2024-01-15,7990,Online
4744,31,2024-03-21,20524,POS
4745,59,2024-01-03,9785,POS
4746,353,2024-03-07,24036,Online
4747,445,2024-02-06,23036,POS
4748,235,2024-03-21,4471,POS
4749,107,2024-02-24,4523,Online
4750,191,2024-02-07,2238,POS
4751,530,2024-03-03,16177,Online
4752,738,2024-01-01,5661,Online
4753,679,2024-03-11,8263,POS
4754,583,2024-03-30,18569,POS
4755,566,2024-01-19,1462,POS
4756,245,2024-02-21,5931,Online
4757,76,2024-01-30,21700,POS
4758,547,2024-02-24,10103,POS
4759,267,2024-01-14,549,POS
4760,317,2024-01-13,640,POS
4761,121,2024-03-24,19392,Online
4762,25,2024-03-30,14099,POS
4763,432,2024-01-27,19146,POS
4764,160,2024-03-29,3352,POS
4765,596,2024-01-09,10447,POS
4766,114,2024-02-10,18917,POS
4767,735,2024-02-17,9814,POS
4768,502,2024-01-12,16657,POS
4769,166,2024-01-10,24128,Online
4770,703,2024-01-06,7149,POS
4771,175,2024-02-03,2405,Online
4772,1,2024-02-21,18055,POS
4773,741,2024-02-10,20065,Online
4774,86,2024-03-23,24122,POS
4775,574,2024-01-06,19764,ATM
4776,320,2024-01-02,13333,Online
4777,401,2024-01-15,18314,POS
4778,382,2024-01-17,235,POS
4779,718,2024-01-16,17604,Online
4780,617,2024-01-28,5734,ATM
4781,318,2024-03-25,23745,POS
4782,250,2024-03-12,8209,POS
4783,525,2024-01-10,11152,POS
4784,675,2024-01-10,19701,POS
4785,555,2024-01-10,2735,POS
4786,623,2024-03-13,21298,POS
4787,717,2024-01-28,24921,POS
4788,256,2024-01-24,5163,POS
4789,307,2024-01-19,12907,Online
4790,144,2024-03-08,22675,Online
4791,658,2024-02-25,13060,POS
4792,391,2024-03-07,14447,Online
4793,676,2024-02-11,17610,POS
4794,169,2024-01-12,20249,POS
4795,298,2024-01-18,17870,Online
4796,233,2024-01-23,19430,Online
4797,271,2024-03-24,8712,Online
4798,60,2024-01-06,24358,POS
4799,296,2024-02-22,14087,POS
4800,467,2024-02-11,2493,Online
4801,235,2024-03-06,18196,POS
4802,677,2024-01-30,17060,POS
4803,706,2024-01-09,24010,Online
4804,234,2024-03-31,11556,POS
4805,368,2024-02-11,10218,POS
4806,695,2024-02-03,13020,POS
4807,232,2024-02-09,16133,POS
4808,491,2024-03-28,2147,POS
4809,619,2024-01-17,19915,POS
4810,503,2024-01-29,21844,POS
4811,735,2024-02-19,15510,Online
4812,592,2024-03-16,22650,POS
4813,746,2024-02-18,16503,Online
4814,381,2024-03-13,15214,POS
4815,696,2024-03-01,24231,POS
4816,428,2024-03-23,22053,POS
4817,697,2024-02-15,18177,POS
4818,646,2024-02-15,10139,Online
4819,732,2024-01-17,14665,POS
4820,800,2024-03-06,10425,Online
4821,364,2024-01-05,7904,POS
4822,202,2024-02-23,22738,Online
4823,146,2024-01-16,16840,Online
4824,639,2024-03-21,6712,POS
4825,457,2024-03-31,3191,Online
4826,135,2024-01-07,18001,Online
4827,626,2024-01-08,24344,ATM
4828,264,2024-03-12,8165,POS
4829,64,2024-03-27,13930,Online
4830,491,2024-03-22,20698,Online
4831,647,2024-02-07,8501,Online
4832,41,2024-02-23,19136,Online
4833,296,2024-03-16,9449,ATM
4834,3,2024-01-15,21991,ATM
4835,706,2024-02-19,14355,Online
4836,110,2024-02-25,21317,POS
4837,221,2024-01-09,16280,Online
4838,370,2024-01-08,2242,POS
4839,368,2024-01-19,18765,POS
4840,436,2024-02-20,15034,ATM
4841,4,2024-03-12,4692,Online
4842,244,2024-02-26,3758,ATM
4843,166,2024-03-08,10013,Online
4844,26,2024-01-31,3858,POS
4845,395,2024-01-03,16519,ATM
4846,474,2024-03-23,19278,POS
4847,17,2024-02-12,4084,Online
4848,728,2024-01-29,4980,Online
4849,92,2024-01-10,19868,POS
4850,483,2024-01-12,6152,POS
4851,543,2024-02-15,7717,POS
4852,205,2024-01-30,22746,Online
4853,502,2024-03-22,5306,POS
4854,400,2024-03-28,18750,POS
4855,207,2024-02-01,4597,Online
